# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.166602947812e+13       5.211133055218e-24       3.727836883627e-08       3.129419015465e+20       1.372279007887e+04       1.176303394793e-09       1.600904735821e+17       2.152279776727e-08       5.096492035429e+40       3.949715413357e+30       2.090109691083e+31       4.696771336442e+40       1.565590445481e+40       5.697620130165e-08       9.793263374356e+40       2.968380259179e-05       4.654433818140e-01 
       1.158493493358e+13       5.284344263508e-24       3.754030331038e-08       3.086062917540e+20       1.372279007887e+04       1.184537518556e-09       1.589776301709e+17       2.167345735163e-08       4.956253001136e+40       3.867919199352e+30       2.046824785287e+31       4.567531327444e+40       1.522510442481e+40       5.697620130165e-08       9.523784331013e+40       2.978017857426e-05       4.639370925543e-01 
       1.150440410485e+13       5.358584016063e-24       3.780223778449e-08       3.043307490607e+20       1.372279007886e+04       1.192829281186e-09       1.578725225133e+17       2.182517155308e-08       4.819872893061e+40       3.787816935398e+30       2.004436283675e+31       4.441847586939e+40       1.480615862313e+40       5.697620130165e-08       9.261720482383e+40       2.987655455673e-05       4.624405212898e-01 
       1.142443307334e+13       5.433866762901e-24       3.806781023741e-08       3.001144412755e+20       1.372279007886e+04       1.201179086154e-09       1.567750968355e+17       2.197794775394e-08       4.687245525994e+40       3.709373540815e+30       1.962925622258e+31       4.319622257881e+40       1.439874085960e+40       5.697620130165e-08       9.006867786209e+40       2.997293053920e-05       4.609535742778e-01 
       1.134501794770e+13       5.510207157050e-24       3.833338269033e-08       2.959565477366e+20       1.372279007886e+04       1.209587339757e-09       1.556852997373e+17       2.213179338821e-08       4.558267636596e+40       3.632554661424e+30       1.922274621497e+31       4.200760175934e+40       1.400253391978e+40       5.697620130165e-08       8.759027814816e+40       3.006930652167e-05       4.594761589775e-01 
       1.126615486366e+13       5.587620057396e-24       3.860259312205e-08       2.918562591520e+20       1.372279007886e+04       1.218054451136e-09       1.546030781900e+17       2.228671594191e-08       4.432838803006e+40       3.557326654498e+30       1.882465478340e+31       4.085168795378e+40       1.361722931793e+40       5.697620130165e-08       8.518007600622e+40       3.016568250414e-05       4.580081840305e-01 
       1.118783998377e+13       5.666120531579e-24       3.887180355377e-08       2.878127774420e+20       1.372279007886e+04       1.226580832294e-09       1.535283795332e+17       2.244272295349e-08       4.310861366646e+40       3.483656574033e+30       1.843480758428e+31       3.972758117051e+40       1.324252705684e+40       5.697620130165e-08       8.283619485889e+40       3.026205848662e-05       4.565495592425e-01 
       1.111006949729e+13       5.745723858923e-24       3.914465196431e-08       2.838253155836e+20       1.372279007886e+04       1.235166898120e-09       1.524611514729e+17       2.259982201416e-08       4.192240356188e+40       3.411512156314e+30       1.805303388453e+31       3.863440618281e+40       1.287813539427e+40       5.697620130165e-08       8.055680976615e+40       3.035843446909e-05       4.551001955643e-01 
       1.103283961995e+13       5.826445533414e-24       3.941750037484e-08       2.798930974577e+20       1.372279007886e+04       1.243813066407e-09       1.514013420784e+17       2.275802076824e-08       4.076883413611e+40       3.340861805792e+30       1.767916648688e+31       3.757131184735e+40       1.252377061578e+40       5.697620130165e-08       7.834014600448e+40       3.045481045156e-05       4.536600050739e-01 
       1.095614659379e+13       5.908301266709e-24       3.969398676418e-08       2.760153576977e+20       1.372279007886e+04       1.252519757871e-09       1.503488997799e+17       2.291732691361e-08       3.964700722286e+40       3.271674581238e+30       1.731304165660e+31       3.653747044154e+40       1.217915681385e+40       5.697620130165e-08       7.618447768498e+40       3.055118643404e-05       4.522289009588e-01 
       1.087998668699e+13       5.991306991201e-24       3.997229214292e-08       2.721913415406e+20       1.372279007886e+04       1.261287396176e-09       1.493037733663e+17       2.307774820199e-08       3.855604937050e+40       3.203920182200e+30       1.695449904980e+31       3.553207701904e+40       1.184402567301e+40       5.697620130165e-08       7.408812640970e+40       3.064756241651e-05       4.508067974986e-01 
       1.080435619363e+13       6.075478863117e-24       4.025241651107e-08       2.684203046804e+20       1.372279007886e+04       1.270116407950e-09       1.482659119825e+17       2.323929243939e-08       3.749511116196e+40       3.137568935730e+30       1.660338164323e+31       3.455434878304e+40       1.151811626101e+40       5.697620130165e-08       7.204945996474e+40       3.074393839898e-05       4.493936100476e-01 
       1.072925143359e+13       6.160833265661e-24       4.053254087921e-08       2.647015131228e+20       1.372279007886e+04       1.279007222805e-09       1.472352651266e+17       2.340196748645e-08       3.646336655341e+40       3.072591783388e+30       1.625953566549e+31       3.360352447678e+40       1.120117482559e+40       5.697620130165e-08       7.006689104952e+40       3.084031438146e-05       4.479892550182e-01 
       1.065466875233e+13       6.247386812206e-24       4.081630322617e-08       2.610342430426e+20       1.372279007886e+04       1.287960273365e-09       1.462117826480e+17       2.356578125884e-08       3.546001223107e+40       3.008960268516e+30       1.592281052969e+31       3.267886379082e+40       1.089295459694e+40       5.697620130165e-08       6.813887604082e+40       3.093669036393e-05       4.465936498643e-01 
       1.058060452068e+13       6.335156349527e-24       4.110370355193e-08       2.574177806426e+20       1.372279007886e+04       1.296975995278e-09       1.451954147448e+17       2.373074172764e-08       3.448426698576e+40       2.946646523778e+30       1.559305876752e+31       3.177964678666e+40       1.059321559555e+40       5.697620130165e-08       6.626391379096e+40       3.103306634641e-05       4.452067130655e-01 
       1.050705513474e+13       6.424158961077e-24       4.139110387769e-08       2.538514220150e+20       1.372279007886e+04       1.306054827245e-09       1.441861119611e+17       2.389685691972e-08       3.353537110468e+40       2.885623258952e+30       1.527013596462e+31       3.090517333618e+40       1.030172444539e+40       5.697620130165e-08       6.444054445901e+40       3.112944232889e-05       4.438283641106e-01 
       1.043401701563e+13       6.514411970317e-24       4.168032319285e-08       2.503344730040e+20       1.372279007886e+04       1.315197211036e-09       1.431838251848e+17       2.406413491814e-08       3.261258577985e+40       2.825863748981e+30       1.495390069738e+31       3.005476257654e+40       1.001825419218e+40       5.697620130165e-08       6.266734837418e+40       3.122581831136e-05       4.424585234827e-01 
       1.036148660936e+13       6.605932944084e-24       4.197136149742e-08       2.468662490710e+20       1.372279007886e+04       1.324403591513e-09       1.421885056453e+17       2.423258386256e-08       3.171519253293e+40       2.767341822267e+30       1.464421447100e+31       2.922775238005e+40       9.742584126683e+39       5.697620130165e-08       6.094294493039e+40       3.132219429384e-05       4.410971126433e-01 
       1.028946038666e+13       6.698739696011e-24       4.226603778079e-08       2.434460751613e+20       1.372279007886e+04       1.333674416654e-09       1.412001049109e+17       2.440221194958e-08       3.084249265578e+40       2.710031849211e+30       1.434094165879e+31       2.842349883862e+40       9.474499612875e+39       5.697620130165e-08       5.926599151145e+40       3.141857027632e-05       4.397440540176e-01 
       1.021793484276e+13       6.792850289996e-24       4.256253305357e-08       2.400732855726e+20       1.372279007886e+04       1.343010137570e-09       1.402185748867e+17       2.457302743321e-08       2.999380666644e+40       2.653908730986e+30       1.404394944285e+31       2.764137576247e+40       9.213791920822e+39       5.697620130165e-08       5.763518244560e+40       3.151494625880e-05       4.383992709798e-01 
       1.014690649728e+13       6.888283043715e-24       4.285902832635e-08       2.367472238253e+20       1.372279007886e+04       1.352411208533e-09       1.392438678120e+17       2.474503862523e-08       2.916847378012e+40       2.598947888548e+30       1.375310775582e+31       2.688077419250e+40       8.960258064167e+39       5.697620130165e-08       5.604924798898e+40       3.161132224128e-05       4.370626878387e-01 
       1.007637189402e+13       6.985056532192e-24       4.315916157793e-08       2.334672425351e+20       1.372279007886e+04       1.361878086993e-09       1.382759362582e+17       2.491825389559e-08       2.836585139471e+40       2.545125251869e+30       1.346828922398e+31       2.614110192624e+40       8.713700642081e+39       5.697620130165e-08       5.450695333696e+40       3.170769822376e-05       4.357342298231e-01 
       1.000632760081e+13       7.083189591408e-24       4.346111381892e-08       2.302327032869e+20       1.372279007886e+04       1.371411233602e-09       1.373147331263e+17       2.509268167284e-08       2.758531459040e+40       2.492417249397e+30       1.318936911143e+31       2.542178305671e+40       8.473927685570e+39       5.697620130165e-08       5.300709766279e+40       3.180407420624e-05       4.344138230681e-01 
       9.936770209349e+12       7.182701321972e-24       4.376670403872e-08       2.270429765101e+20       1.372279007886e+04       1.381011112237e-09       1.363602116448e+17       2.526833044454e-08       2.682625564320e+40       2.440800797732e+30       1.291622526547e+31       2.472225752403e+40       8.240752508010e+39       5.697620130165e-08       5.154851318259e+40       3.190045018872e-05       4.331013946018e-01 
       9.867696335004e+12       7.283611092840e-24       4.407229425851e-08       2.238974413568e+20       1.372279007886e+04       1.390678190023e-09       1.354123253672e+17       2.544520875763e-08       2.608808355170e+40       2.390253291520e+30       1.264873806313e+31       2.404198067937e+40       8.013993559789e+39       5.697620130165e-08       5.013006424610e+40       3.199682617120e-05       4.317968723310e-01 
       9.799102616687e+12       7.385938545078e-24       4.438152245712e-08       2.207954855801e+20       1.372279007886e+04       1.400412937353e-09       1.344710281700e+17       2.562332521892e-08       2.537022357695e+40       2.340752593546e+30       1.238679035875e+31       2.338042286086e+40       7.793474286954e+39       5.697620130165e-08       4.875064645254e+40       3.209320215368e-05       4.305001850289e-01 
       9.730985716670e+12       7.489703595693e-24       4.469075065572e-08       2.177365054157e+20       1.372279007886e+04       1.410215827914e-09       1.335362742502e+17       2.580268849544e-08       2.467211679497e+40       2.292277025046e+30       1.213026743267e+31       2.273706898126e+40       7.579022993752e+39       5.697620130165e-08       4.740918579065e+40       3.218957813617e-05       4.292112623214e-01 
