# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.211871175105e+03       3.119954800592e-04       2.597753931322e+02       6.164258357807e+00       1.393334066531e+04       1.148789826266e+01       1.689934726587e+07       1.350072096290e+02       5.954396780057e+00       4.438544932753e+00       2.348788408117e+01       4.117255271144e+00       1.372418423237e+00       3.667546103802e-08       3.799808110180e+01       1.312785302688e-03       8.070300520633e-01 
       1.203429326279e+03       3.157122164324e-04       2.611527037076e+02       6.094384177662e+00       1.393196335474e+04       1.156727343877e+01       1.678006523709e+07       1.356436625850e+02       5.790343895942e+00       4.346508774929e+00       2.300084730696e+01       4.003818490432e+00       1.334606163007e+00       3.667546103802e-08       3.714151850494e+01       1.320211003729e-03       8.081073011356e-01 
       1.195046214805e+03       3.194715664687e-04       2.625361093214e+02       6.025330420963e+00       1.393057994912e+04       1.164719203714e+01       1.666161741819e+07       1.362821284053e+02       5.630810551535e+00       4.256380836565e+00       2.252390844505e+01       3.893506811956e+00       1.297835603521e+00       3.667546103802e-08       3.630460668178e+01       1.327688694290e-03       8.091800342829e-01 
       1.186721432198e+03       3.232740008424e-04       2.639256303798e+02       5.957087052540e+00       1.392919042806e+04       1.172765772382e+01       1.654399800458e+07       1.369226068235e+02       5.475672248195e+00       4.168121558903e+00       2.205685815847e+01       3.786234149296e+00       1.262078049308e+00       3.667546103802e-08       3.548688615154e+01       1.335218739530e-03       8.102482536020e-01 
       1.178454572811e+03       3.271199952738e-04       2.653212873430e+02       5.889644165214e+00       1.392779477110e+04       1.180867418904e+01       1.642720123195e+07       1.375650975336e+02       5.324807916468e+00       4.081692203148e+00       2.159949144935e+01       3.681916787198e+00       1.227305595281e+00       3.667546103802e-08       3.468790839284e+01       1.342801507168e-03       8.113119613945e-01 
       1.170245233818e+03       3.310100305823e-04       2.667231007256e+02       5.822991978099e+00       1.392639295772e+04       1.189024514731e+01       1.631122137601e+07       1.382096001899e+02       5.178099821643e+00       3.997054833475e+00       2.115160756895e+01       3.580473316264e+00       1.193491104976e+00       3.667546103802e-08       3.390723557701e+01       1.350437367498e-03       8.123711601646e-01 
       1.162093015193e+03       3.349445927400e-04       2.681310910968e+02       5.757120834938e+00       1.392498496735e+04       1.197237433761e+01       1.619605275219e+07       1.388561144074e+02       5.035433471914e+00       3.914172300391e+00       2.071300992965e+01       3.481824569449e+00       1.160608189377e+00       3.667546103802e-08       3.314444030808e+01       1.358126693406e-03       8.134258526175e-01 
       1.153997519688e+03       3.389241729265e-04       2.695452790806e+02       5.692021202451e+00       1.392357077936e+04       1.205506552354e+01       1.608168971536e+07       1.395046397613e+02       4.896697529062e+00       3.833008224434e+00       2.028350601868e+01       3.385893560304e+00       1.128631186335e+00       3.667546103802e-08       3.239910536915e+01       1.365869860391e-03       8.144760416571e-01 
       1.145958352818e+03       3.429492675837e-04       2.709656853564e+02       5.627683668712e+00       1.392215037309e+04       1.213832249348e+01       1.596812665960e+07       1.401551757873e+02       4.761783721602e+00       3.753526980216e+00       1.986290731368e+01       3.292605422917e+00       1.097535140546e+00       3.667546103802e-08       3.167082347509e+01       1.373667246580e-03       8.155217303845e-01 
       1.137975122839e+03       3.470203784710e-04       2.723923306589e+02       5.564098941545e+00       1.392072372779e+04       1.222214906071e+01       1.585535801787e+07       1.408077219818e+02       4.630586760324e+00       3.675693680798e+00       1.945102919999e+01       3.201887353516e+00       1.067295784084e+00       3.667546103802e-08       3.095919703131e+01       1.381519232749e-03       8.165629220955e-01 
       1.130047440731e+03       3.511380127220e-04       2.738252357786e+02       5.501257846945e+00       1.391929082267e+04       1.230654906365e+01       1.574337826177e+07       1.414622778013e+02       4.503004256153e+00       3.599474162379e+00       1.904769088970e+01       3.113668553666e+00       1.037889517474e+00       3.667546103802e-08       3.026383789857e+01       1.389426202342e-03       8.175996202792e-01 
       1.122174920176e+03       3.553026829006e-04       2.752644215622e+02       5.439151327514e+00       1.391785163688e+04       1.239152636590e+01       1.563218190128e+07       1.421188426633e+02       4.378936640278e+00       3.524834969316e+00       1.865271534228e+01       3.027880175049e+00       1.009293391274e+00       3.667546103802e-08       2.958436716359e+01       1.397388541487e-03       8.186318286158e-01 
       1.114357177542e+03       3.595149070590e-04       2.767099089126e+02       5.377770440926e+00       1.391640614953e+04       1.247708485653e+01       1.552176348447e+07       1.427774159454e+02       4.258287086474e+00       3.451743339443e+00       1.826592918695e+01       2.944455265747e+00       9.814850881788e-01       3.667546103802e-08       2.892041491529e+01       1.405406639017e-03       8.196595509746e-01 
       1.106593831864e+03       3.637752087949e-04       2.781617187897e+02       5.317106358407e+00       1.391495433965e+04       1.256322845012e+01       1.541211759727e+07       1.434379969861e+02       4.140961435571e+00       3.380167189699e+00       1.788716264665e+01       2.863328718016e+00       9.544429056073e-01       3.667546103802e-08       2.827162002661e+01       1.413480886488e-03       8.206827914122e-01 
       1.098884504824e+03       3.680841173105e-04       2.796198722101e+02       5.257150363240e+00       1.391349618623e+04       1.264996108701e+01       1.530323886317e+07       1.441005850843e+02       4.026868121993e+00       3.310075102057e+00       1.751624946350e+01       2.784437217491e+00       9.281457387712e-01       3.667546103802e-08       2.763762994172e+01       1.421611678198e-03       8.217015541704e-01 
       1.091228820734e+03       3.724421674716e-04       2.810843902478e+02       5.197893849287e+00       1.391203166820e+04       1.273728673342e+01       1.519512194297e+07       1.447651794997e+02       3.915918102331e+00       3.241436309735e+00       1.715302682592e+01       2.707719193797e+00       9.025730642120e-01       3.667546103802e-08       2.701810046845e+01       1.429799411207e-03       8.227158436742e-01 
       1.083626406517e+03       3.768498998671e-04       2.825552940344e+02       5.139328319529e+00       1.391056076441e+04       1.282520938162e+01       1.508776153453e+07       1.454317794525e+02       3.808024785873e+00       3.174220683704e+00       1.679733529715e+01       2.633114772512e+00       8.777049237890e-01       3.667546103802e-08       2.641269557591e+01       1.438044485358e-03       8.237256645302e-01 
       1.076076891688e+03       3.813078608698e-04       2.840326047593e+02       5.081445384634e+00       1.390908345369e+04       1.291373305009e+01       1.498115237253e+07       1.461003841237e+02       3.703103967056e+00       3.108398719469e+00       1.644901874535e+01       2.560565728460e+00       8.535219091102e-01       3.667546103802e-08       2.582108719701e+01       1.446347303290e-03       8.247310215240e-01 
       1.068579908340e+03       3.858166026970e-04       2.855163436704e+02       5.024236761536e+00       1.390759971477e+04       1.300286178371e+01       1.487528922816e+07       1.467709926551e+02       3.601073759768e+00       3.043941524124e+00       1.610792427511e+01       2.490015440285e+00       8.300051463903e-01       3.667546103802e-08       2.524295503597e+01       1.454708270468e-03       8.257319196190e-01 
       1.061135091120e+03       3.903766834724e-04       2.870065320739e+02       4.967694272037e+00       1.390610952637e+04       1.309259965387e+01       1.477016690892e+07       1.474436041493e+02       3.501854533473e+00       2.980820803675e+00       1.577390216033e+01       2.421408846279e+00       8.071362817269e-01       3.667546103802e-08       2.467798638043e+01       1.463127795191e-03       8.267283639536e-01 
       1.053742077217e+03       3.949886672887e-04       2.885031913349e+02       4.911809841429e+00       1.390461286711e+04       1.318295075872e+01       1.466578025836e+07       1.481182176696e+02       3.405368851080e+00       2.919008850633e+00       1.544680577854e+01       2.354692401428e+00       7.848974667816e-01       3.667546103802e-08       2.412587591836e+01       1.471606288623e-03       8.277203598399e-01 
       1.046400506340e+03       3.996531242699e-04       2.900063428776e+02       4.856575497130e+00       1.390310971557e+04       1.327391922327e+01       1.456212415579e+07       1.487948322404e+02       3.311541408534e+00       2.858478531851e+00       1.512649154663e+01       2.289814035634e+00       7.632713448553e-01       3.667546103802e-08       2.358632555933e+01       1.480144164804e-03       8.287079127616e-01 
       1.039110020703e+03       4.043706306356e-04       2.915160081857e+02       4.801983367345e+00       1.390160005026e+04       1.336550919956e+01       1.445919351608e+07       1.494734468470e+02       3.220298976066e+00       2.799203276627e+00       1.481281885779e+01       2.226723113096e+00       7.422410373477e-01       3.667546103802e-08       2.305904426026e+01       1.488741840677e-03       8.296910283716e-01 
       1.031870265007e+03       4.091417687651e-04       2.930322088028e+02       4.748025679739e+00       1.390008384964e+04       1.345772486688e+01       1.435698328940e+07       1.501540604355e+02       3.131570341062e+00       2.741157065042e+00       1.450565001987e+01       2.165370392805e+00       7.217901305887e-01       3.667546103802e-08       2.254374785546e+01       1.497399736103e-03       8.306697124905e-01 
       1.024680886422e+03       4.139671272622e-04       2.945549663325e+02       4.694694760130e+00       1.389856109211e+04       1.355057043190e+01       1.425548846094e+07       1.508366719134e+02       3.045286252505e+00       2.684314416547e+00       1.420485019494e+01       2.105707990125e+00       7.019026630335e-01       3.667546103802e-08       2.204015889079e+01       1.506118273887e-03       8.316439711046e-01 
       1.017541534570e+03       4.188473010213e-04       2.960843024389e+02       4.641983031205e+00       1.389703175601e+04       1.364405012886e+01       1.415470405074e+07       1.515212801491e+02       2.961379366947e+00       2.628650378783e+00       1.391028734016e+01       2.047689339438e+00       6.825631128094e-01       3.667546103802e-08       2.154800646200e+01       1.514897879793e-03       8.326138103637e-01 
       1.010451861511e+03       4.237828912933e-04       2.976202388467e+02       4.589883011244e+00       1.389549581960e+04       1.373816821973e+01       1.405462511335e+07       1.522078839723e+02       2.879784195970e+00       2.574140516635e+00       1.362183214981e+01       1.991269157815e+00       6.637563856062e-01       3.667546103802e-08       2.106702605691e+01       1.523738982568e-03       8.335792365791e-01 
