# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.384387739621e+03       2.357097397237e-04       2.192986399082e+02       7.964343118805e+00       1.308130760639e+04       9.442343996760e+00       1.812268317610e+07       1.150423297660e+02       1.013594934657e+01       6.614707064955e+00       3.500369493301e+01       4.664675463960e+00       1.554891821320e+00       8.111013765352e-08       7.011734424449e+00       6.343076131406e+01       1.451089760247e-03       7.427989772911e-01 
       1.374746456846e+03       2.385864259190e-04       2.205162813424e+02       7.871912758639e+00       1.308008996496e+04       9.507631220761e+00       1.799488742451e+07       1.156180297889e+02       9.856725994673e+00       6.477565381929e+00       3.427796882177e+01       4.536173803778e+00       1.512057934593e+00       8.111013765352e-08       6.818576396358e+00       6.196701047962e+01       1.458643418238e-03       7.441149962292e-01 
       1.365172244171e+03       2.414968895831e-04       2.217396466785e+02       7.780597566760e+00       1.307886659962e+04       9.573365770987e+00       1.786798453362e+07       1.161957696473e+02       9.585193904517e+00       6.343266671526e+00       3.356728714794e+01       4.411211746913e+00       1.470403915638e+00       8.111013765352e-08       6.630738943862e+00       6.053769849587e+01       1.466249871403e-03       7.454267306100e-01 
       1.355664635260e+03       2.444415112528e-04       2.229687560916e+02       7.690383523606e+00       1.307763749021e+04       9.639550667365e+00       1.774196829571e+07       1.167755502610e+02       9.321141240591e+00       6.211752006733e+00       3.287133808165e+01       4.289691804331e+00       1.429897268110e+00       8.111013765352e-08       6.448075525744e+00       5.914199874016e+01       1.473909491092e-03       7.467341691341e-01 
       1.346223167014e+03       2.474206755914e-04       2.242036298034e+02       7.601256792646e+00       1.307640261650e+04       9.706188949731e+00       1.761683254615e+07       1.173573725083e+02       9.064362001199e+00       6.082963681750e+00       3.218981625546e+01       4.171519171784e+00       1.390506390595e+00       8.111013765352e-08       6.270443636439e+00       5.777910482774e+01       1.481622651254e-03       7.480373007880e-01 
       1.336847379557e+03       2.504347714330e-04       2.254442880822e+02       7.513203717910e+00       1.307516195822e+04       9.773283677956e+00       1.749257116308e+07       1.179412372258e+02       8.814655857826e+00       5.956845186683e+00       3.152242263041e+01       4.056601655884e+00       1.352200551961e+00       8.111013765352e-08       6.097704694913e+00       5.644823010682e+01       1.489389728457e-03       7.493361148434e-01 
       1.327536816204e+03       2.534841918261e-04       2.266907512434e+02       7.426210821576e+00       1.307391549506e+04       9.840837932071e+00       1.736917806713e+07       1.185271452080e+02       8.571827998910e+00       5.833341182766e+00       3.086886436491e+01       3.944849602207e+00       1.314949867402e+00       8.111013765352e-08       5.929723936589e+00       5.514860716649e+01       1.497211101904e-03       7.506306008564e-01 
       1.318291023448e+03       2.565693340784e-04       2.279430396495e+02       7.340264801566e+00       1.307266320665e+04       9.908854812399e+00       1.724664722110e+07       1.191150972080e+02       8.335688977932e+00       5.712397478091e+00       3.022885468634e+01       3.836175825378e+00       1.278725275126e+00       8.111013765352e-08       5.766370308257e+00       5.387948735711e+01       1.505087153450e-03       7.519207486660e-01 
       1.309109550932e+03       2.596905998017e-04       2.292011737106e+02       7.255352529191e+00       1.307140507259e+04       9.977337439678e+00       1.712497262969e+07       1.197050939366e+02       8.106054565678e+00       5.593961003846e+00       2.960211276524e+01       3.730495541085e+00       1.243498513695e+00       8.111013765352e-08       5.607516365880e+00       5.264014032283e+01       1.513018267626e-03       7.532065483938e-01 
       1.299991951427e+03       2.628483949574e-04       2.304651738842e+02       7.171461046823e+00       1.307014107242e+04       1.004628895519e+01       1.700414833923e+07       1.202971360631e+02       7.882745606570e+00       5.477979791043e+00       2.898836359221e+01       3.627726299959e+00       1.209242099986e+00       8.111013765352e-08       5.453038175202e+00       5.142985354609e+01       1.521004831652e-03       7.544879904426e-01 
       1.290937780815e+03       2.660431299025e-04       2.317350606758e+02       7.088577565597e+00       1.306887118562e+04       1.011571252091e+01       1.688416843731e+07       1.208912242143e+02       7.665587878959e+00       5.364402947725e+00       2.838733785730e+01       3.527787923280e+00       1.175929307760e+00       8.111013765352e-08       5.302815215106e+00       5.024793190348e+01       1.529047235461e-03       7.557650654951e-01 
       1.281946598063e+03       2.692752194360e-04       2.330108546390e+02       7.006689463148e+00       1.306759539166e+04       1.018561131959e+01       1.676502705259e+07       1.214873589751e+02       7.454411959255e+00       5.253180636655e+00       2.779877183189e+01       3.430602440447e+00       1.143534146816e+00       8.111013765352e-08       5.156730283623e+00       4.909369723298e+01       1.537145871713e-03       7.570377645132e-01 
       1.273017965202e+03       2.725450828459e-04       2.342925763756e+02       6.925784281376e+00       1.306631366992e+04       1.025598855496e+01       1.664671835445e+07       1.220855408884e+02       7.249053089808e+00       5.144264053454e+00       2.722240725307e+01       3.336094028175e+00       1.112031342725e+00       8.111013765352e-08       5.014669406538e+00       4.796648791215e+01       1.545301135818e-03       7.583060787366e-01 
       1.264151447310e+03       2.758531439568e-04       2.355802465360e+02       6.845849724244e+00       1.306502599976e+04       1.032684745178e+01       1.652923655274e+07       1.226857704547e+02       7.049351050418e+00       5.037605405200e+00       2.665799121033e+01       3.244188951364e+00       1.081396317121e+00       8.111013765352e-08       4.876521748499e+00       4.686565844693e+01       1.553513425954e-03       7.595699996820e-01 
       1.255346612483e+03       2.791998311775e-04       2.368738858193e+02       6.766873655602e+00       1.306373236048e+04       1.039819125604e+01       1.641257589748e+07       1.232880481324e+02       6.855150033390e+00       4.933157889473e+00       2.610527603472e+01       3.154815505598e+00       1.051605168533e+00       8.111013765352e-08       4.742179526592e+00       4.579057907089e+01       1.561783143084e-03       7.608295191413e-01 
       1.246603031823e+03       2.825855775494e-04       2.381735149738e+02       6.688844097050e+00       1.306243273133e+04       1.047002323507e+01       1.629673067859e+07       1.238923743375e+02       6.666298522023e+00       4.830875673826e+00       2.556401919018e+01       3.067903961225e+00       1.022634653742e+00       8.111013765352e-08       4.611537926276e+00       4.474063535464e+01       1.570110690980e-03       7.620846291811e-01 
       1.237920279409e+03       2.860108207959e-04       2.394791547968e+02       6.611749225814e+00       1.306112709150e+04       1.054234667765e+01       1.618169522560e+07       1.244987494438e+02       6.482649172451e+00       4.730713875687e+00       2.503398316718e+01       2.983386508973e+00       9.944621696578e-01       8.111013765352e-08       4.484495019648e+00       4.371522782505e+01       1.578496476239e-03       7.633353221409e-01 
       1.229297932283e+03       2.894760033717e-04       2.407908261351e+02       6.535577372669e+00       1.305981542016e+04       1.061516489419e+01       1.606746390742e+07       1.251071737828e+02       6.304058698731e+00       4.632628542675e+00       2.451493537861e+01       2.901197207076e+00       9.670657356922e-01       8.111013765352e-08       4.360951685951e+00       4.271377159415e+01       1.586940908306e-03       7.645815906321e-01 
       1.220735570423e+03       2.929815725123e-04       2.421085498854e+02       6.460317019881e+00       1.305849769641e+04       1.068848121684e+01       1.595403113200e+07       1.257176476434e+02       6.130387761101e+00       4.536576633328e+00       2.400664805772e+01       2.821271929841e+00       9.404239766137e-01       8.111013765352e-08       4.240811534272e+00       4.173569599737e+01       1.595444399491e-03       7.658234275368e-01 
       1.212232776730e+03       2.965279802852e-04       2.434323469943e+02       6.385956799174e+00       1.305717389931e+04       1.076229899962e+01       1.584139134610e+07       1.263301712723e+02       5.961500857309e+00       4.442515998223e+00       2.350889815827e+01       2.743548317640e+00       9.145161058800e-01       8.111013765352e-08       4.123980828369e+00       4.078044424092e+01       1.604007364990e-03       7.670608260063e-01 
       1.203789137000e+03       3.001156836405e-04       2.447622384583e+02       6.312485489733e+00       1.305584400784e+04       1.083662161857e+01       1.572953903502e+07       1.269447448735e+02       5.797266216939e+00       4.350405361491e+00       2.302146725671e+01       2.667965728277e+00       8.893219094256e-01       8.111013765352e-08       4.010368413567e+00       3.984747305809e+01       1.612630222906e-03       7.682937794596e-01 
       1.195404239911e+03       3.037451444626e-04       2.460982453248e+02       6.239892016229e+00       1.305450800097e+04       1.091145247191e+01       1.561846872232e+07       1.275613686089e+02       5.637555698644e+00       4.260204302720e+00       2.254414145636e+01       2.594465189694e+00       8.648217298979e-01       8.111013765352e-08       3.899885645670e+00       3.893625237420e+01       1.621313394269e-03       7.695222815825e-01 
       1.187077676996e+03       3.074168296225e-04       2.474403886917e+02       6.168165446872e+00       1.305316585761e+04       1.098679498012e+01       1.550817496955e+07       1.281800425975e+02       5.482244690211e+00       4.171873239223e+00       2.207671129363e+01       2.522989353978e+00       8.409964513260e-01       8.111013765352e-08       3.792446321825e+00       3.804626497998e+01       1.630057303055e-03       7.707463263259e-01 
       1.178809042630e+03       3.111312110301e-04       2.487886897077e+02       6.097294991491e+00       1.305181755659e+04       1.106265258613e+01       1.539865237602e+07       1.288007669162e+02       5.331212011375e+00       4.085373408682e+00       2.161897164616e+01       2.453482452637e+00       8.178274842124e-01       8.111013765352e-08       3.687966613294e+00       3.717700621326e+01       1.638862376212e-03       7.719659079045e-01 
       1.170597934004e+03       3.148887656876e-04       2.501431695729e+02       6.027269999643e+00       1.305046307673e+04       1.113902875547e+01       1.528989557849e+07       1.294235415989e+02       5.184339819308e+00       4.000666852146e+00       2.117072164285e+01       2.385890253106e+00       7.952967510353e-01       8.111013765352e-08       3.586365000076e+00       3.632798364859e+01       1.647729043671e-03       7.731810207953e-01 
